SecID, Time, Quantity, Price, OrderType, OrderID
AAPL,2020-10-25-01-54-02,122,120.82,BUY,451,
AAPL,2020-10-25-02-37-47,114,120.12,BUY,452,
AAPL,2020-10-25-02-19-11,133,120.18,SELL,453,
AAPL,2020-10-25-02-48-27,123,121.38,SELL,454,
AAPL,2020-10-25-02-43-10,125,120.02,SELL,455,
AAPL,2020-10-25-02-22-37,139,120.65,SELL,456,
AAPL,2020-10-25-02-44-50,84,120.52,BUY,457,
AAPL,2020-10-25-02-24-01,81,119.97,SELL,458,
AAPL,2020-10-25-02-28-46,75,120.48,SELL,459,
AAPL,2020-10-25-02-26-50,152,120.64,BUY,460,
AAPL,2020-10-25-02-09-52,80,120.69,BUY,461,
AAPL,2020-10-25-02-29-56,96,120.4,SELL,462,
AAPL,2020-10-25-02-41-00,78,120.35,SELL,463,
AAPL,2020-10-25-02-24-19,152,120.13,SELL,464,
AAPL,2020-10-25-02-47-32,138,119.88,BUY,465,
AAPL,2020-10-25-02-16-55,188,120.36,SELL,466,
AAPL,2020-10-25-02-05-38,86,120.13,SELL,467,
AAPL,2020-10-25-02-45-15,44,120.69,BUY,468,
AAPL,2020-10-25-02-13-38,91,120.81,SELL,469,
AAPL,2020-10-25-02-45-20,117,120.74,SELL,470,
AAPL,2020-10-25-02-37-32,99,120.43,SELL,471,
AAPL,2020-10-25-02-34-55,131,119.89,BUY,472,
AAPL,2020-10-25-02-08-20,161,120.84,SELL,473,
AAPL,2020-10-25-02-30-15,138,119.72,BUY,474,
AAPL,2020-10-25-02-30-53,155,120.53,SELL,475,
AAPL,2020-10-25-02-27-05,91,120.63,BUY,476,
AAPL,2020-10-25-02-26-56,124,120.47,BUY,477,
AAPL,2020-10-25-02-15-16,151,120.11,SELL,478,
AAPL,2020-10-25-02-08-47,54,120.55,SELL,479,
AAPL,2020-10-25-02-24-22,141,120.4,BUY,480,
AAPL,2020-10-25-02-45-16,101,119.79,SELL,481,
AAPL,2020-10-25-02-51-19,41,120.83,SELL,482,
AAPL,2020-10-25-02-27-52,74,120.02,BUY,483,
AAPL,2020-10-25-02-37-48,68,120.97,BUY,484,
AAPL,2020-10-25-02-28-41,130,120.83,BUY,485,
AAPL,2020-10-25-02-44-52,102,121.21,SELL,486,
AAPL,2020-10-25-02-39-09,74,121.03,BUY,487,
AAPL,2020-10-25-02-40-58,139,120.49,BUY,488,
AAPL,2020-10-25-02-05-29,126,120.38,BUY,489,
AAPL,2020-10-25-02-23-28,2,120.54,SELL,490,
AAPL,2020-10-25-02-12-58,167,119.94,BUY,491,
AAPL,2020-10-25-02-38-44,115,120.57,SELL,492,
AAPL,2020-10-25-02-33-47,153,120.55,SELL,493,
AAPL,2020-10-25-02-37-14,107,120.47,SELL,494,
AAPL,2020-10-25-02-11-46,112,120.88,BUY,495,
AAPL,2020-10-25-02-03-39,102,120.3,SELL,496,
AAPL,2020-10-25-02-25-28,132,120.76,BUY,497,
AAPL,2020-10-25-02-11-36,105,121.02,BUY,498,
AAPL,2020-10-25-02-15-34,129,120.31,BUY,499,
AAPL,2020-10-25-02-33-27,46,120.24,BUY,500,
AAPL,2020-10-25-02-43-29,93,120.54,SELL,501,
AAPL,2020-10-25-02-29-44,177,120.58,SELL,502,
AAPL,2020-10-25-02-39-42,160,121.07,SELL,503,
AAPL,2020-10-25-02-30-17,182,120.08,SELL,504,
AAPL,2020-10-25-02-19-38,155,120.32,SELL,505,
AAPL,2020-10-25-02-20-07,87,119.93,SELL,506,
AAPL,2020-10-25-02-41-07,143,120.77,BUY,507,
AAPL,2020-10-25-02-06-14,95,119.81,BUY,508,
AAPL,2020-10-25-02-44-41,134,121.1,BUY,509,
AAPL,2020-10-25-02-11-06,215,120.9,BUY,510,
AAPL,2020-10-25-02-53-04,127,120.36,BUY,511,
AAPL,2020-10-25-02-25-19,150,120.69,SELL,512,
AAPL,2020-10-25-02-49-13,112,120.53,SELL,513,
AAPL,2020-10-25-02-05-00,95,120.83,SELL,514,
AAPL,2020-10-25-02-27-25,98,120.46,SELL,515,
AAPL,2020-10-25-02-51-46,142,120.53,BUY,516,
AAPL,2020-10-25-02-12-27,116,120.96,SELL,517,
AAPL,2020-10-25-02-46-46,115,120.2,BUY,518,
AAPL,2020-10-25-02-34-43,115,120.24,SELL,519,
AAPL,2020-10-25-02-12-56,127,120.72,BUY,520,
AAPL,2020-10-25-02-04-05,143,120.87,SELL,521,
AAPL,2020-10-25-02-37-19,70,119.9,BUY,522,
AAPL,2020-10-25-02-49-24,149,120.44,SELL,523,
AAPL,2020-10-25-02-11-04,61,120.22,SELL,524,
AAPL,2020-10-25-02-27-54,194,119.8,BUY,525,
AAPL,2020-10-25-02-45-28,102,121.18,BUY,526,
AAPL,2020-10-25-02-32-43,80,120.36,BUY,527,
AAPL,2020-10-25-02-39-12,178,120.14,SELL,528,
AAPL,2020-10-25-02-30-00,117,120.03,SELL,529,
AAPL,2020-10-25-02-16-56,122,120.89,BUY,530,
AAPL,2020-10-25-02-52-29,119,120.21,BUY,531,
AAPL,2020-10-25-02-27-50,106,120.26,SELL,532,
AAPL,2020-10-25-02-27-10,80,119.82,BUY,533,
AAPL,2020-10-25-03-05-17,95,120.14,SELL,534,
AAPL,2020-10-25-02-25-19,57,120.02,BUY,535,
AAPL,2020-10-25-02-29-43,138,120.2,SELL,536,
AAPL,2020-10-25-02-17-46,92,120.41,BUY,537,
AAPL,2020-10-25-02-15-33,165,120.49,BUY,538,
AAPL,2020-10-25-02-51-14,124,121.07,BUY,539,
AAPL,2020-10-25-02-50-04,114,120.68,SELL,540,
AAPL,2020-10-25-02-42-28,58,120.2,SELL,541,
AAPL,2020-10-25-02-34-27,122,120.09,SELL,542,
AAPL,2020-10-25-02-22-54,110,120.05,BUY,543,
AAPL,2020-10-25-02-31-19,119,120.42,SELL,544,
AAPL,2020-10-25-02-29-35,130,121.24,BUY,545,
AAPL,2020-10-25-02-27-37,207,120.9,SELL,546,
AAPL,2020-10-25-02-36-35,126,120.74,BUY,547,
AAPL,2020-10-25-02-27-01,111,120.17,SELL,548,
AAPL,2020-10-25-02-17-20,50,120.86,BUY,549,
AAPL,2020-10-25-02-38-42,67,120.3,SELL,550,
AAPL,2020-10-25-02-43-23,67,120.63,SELL,551,
AAPL,2020-10-25-02-31-56,152,120.37,SELL,552,
AAPL,2020-10-25-02-36-03,101,120.26,BUY,553,
AAPL,2020-10-25-02-48-58,89,120.73,BUY,554,
AAPL,2020-10-25-02-23-44,56,120.73,SELL,555,
AAPL,2020-10-25-02-33-59,161,120.14,SELL,556,
AAPL,2020-10-25-02-12-31,99,120.66,SELL,557,
AAPL,2020-10-25-02-12-42,158,120.1,BUY,558,
AAPL,2020-10-25-02-36-08,106,120.54,SELL,559,
AAPL,2020-10-25-02-37-34,121,120.35,BUY,560,
AAPL,2020-10-25-02-27-16,134,120.27,BUY,561,
AAPL,2020-10-25-02-28-50,98,120.35,BUY,562,
AAPL,2020-10-25-02-43-34,79,120.16,BUY,563,
AAPL,2020-10-25-02-34-23,130,120.83,BUY,564,
AAPL,2020-10-25-02-23-02,38,120.97,SELL,565,
AAPL,2020-10-25-02-15-33,129,120.61,SELL,566,
AAPL,2020-10-25-02-27-58,132,120.35,BUY,567,
AAPL,2020-10-25-02-23-17,104,120.77,SELL,568,
AAPL,2020-10-25-02-40-21,62,119.95,BUY,569,
AAPL,2020-10-25-02-19-22,45,120.61,SELL,570,
AAPL,2020-10-25-02-14-55,107,120.94,BUY,571,
AAPL,2020-10-25-02-43-13,87,120.33,BUY,572,
AAPL,2020-10-25-02-27-04,74,121.03,BUY,573,
AAPL,2020-10-25-02-48-09,56,120.8,BUY,574,
AAPL,2020-10-25-02-39-10,156,120.16,BUY,575,
AAPL,2020-10-25-02-43-44,123,120.84,BUY,576,
AAPL,2020-10-25-02-14-03,134,120.7,BUY,577,
AAPL,2020-10-25-02-15-29,126,120.47,SELL,578,
AAPL,2020-10-25-02-33-07,128,119.24,SELL,579,
AAPL,2020-10-25-02-25-26,142,120.69,BUY,580,
AAPL,2020-10-25-02-34-07,126,119.86,BUY,581,
AAPL,2020-10-25-02-24-39,191,120.19,SELL,582,
AAPL,2020-10-25-02-30-11,167,120.08,SELL,583,
AAPL,2020-10-25-02-44-46,109,120.53,SELL,584,
AAPL,2020-10-25-02-13-08,179,120.97,SELL,585,
AAPL,2020-10-25-02-22-27,158,120.56,SELL,586,
AAPL,2020-10-25-02-01-28,33,120.71,BUY,587,
AAPL,2020-10-25-02-22-28,138,120.18,BUY,588,
AAPL,2020-10-25-02-25-23,144,120.58,SELL,589,
AAPL,2020-10-25-02-45-25,175,121.02,BUY,590,
AAPL,2020-10-25-02-29-55,112,119.99,BUY,591,
AAPL,2020-10-25-02-39-55,105,120.39,BUY,592,
AAPL,2020-10-25-02-24-56,171,120.59,BUY,593,
AAPL,2020-10-25-03-06-47,131,120.43,BUY,594,
AAPL,2020-10-25-02-24-19,99,120.04,BUY,595,
AAPL,2020-10-25-02-40-59,148,120.92,SELL,596,
AAPL,2020-10-25-02-08-14,52,120.2,BUY,597,
AAPL,2020-10-25-02-38-30,141,120.69,SELL,598,
AAPL,2020-10-25-02-47-44,92,120.75,BUY,599,
AAPL,2020-10-25-02-45-09,135,120.61,SELL,600,
AAPL,2020-10-25-02-32-57,175,120.87,SELL,601,
AAPL,2020-10-25-02-40-35,179,120.5,BUY,602,
AAPL,2020-10-25-02-46-18,131,120.34,BUY,603,
AAPL,2020-10-25-02-41-08,81,120.7,BUY,604,
AAPL,2020-10-25-02-22-39,161,120.42,BUY,605,
AAPL,2020-10-25-02-07-46,114,120.5,BUY,606,
AAPL,2020-10-25-02-15-29,150,120.73,BUY,607,
AAPL,2020-10-25-02-21-59,142,120.46,SELL,608,
AAPL,2020-10-25-02-27-52,144,120.91,SELL,609,
AAPL,2020-10-25-02-29-09,191,121.07,SELL,610,
AAPL,2020-10-25-02-17-29,114,120.98,BUY,611,
AAPL,2020-10-25-02-22-52,39,120.45,BUY,612,
AAPL,2020-10-25-03-08-07,195,120.44,SELL,613,
AAPL,2020-10-25-02-09-35,42,120.69,SELL,614,
AAPL,2020-10-25-02-37-06,112,120.58,BUY,615,
AAPL,2020-10-25-02-37-03,110,120.68,BUY,616,
AAPL,2020-10-25-02-18-52,113,120.48,BUY,617,
AAPL,2020-10-25-02-46-23,157,120.71,SELL,618,
AAPL,2020-10-25-02-36-46,30,120.85,BUY,619,
AAPL,2020-10-25-02-48-28,123,120.3,SELL,620,
AAPL,2020-10-25-02-10-30,124,120.23,SELL,621,
AAPL,2020-10-25-02-24-55,150,120.87,BUY,622,
AAPL,2020-10-25-02-33-37,115,120.61,SELL,623,
AAPL,2020-10-25-02-21-10,43,120.51,BUY,624,
AAPL,2020-10-25-02-16-41,33,120.62,SELL,625,
AAPL,2020-10-25-02-35-09,107,120.6,SELL,626,
AAPL,2020-10-25-02-37-03,82,120.86,BUY,627,
AAPL,2020-10-25-03-04-58,97,120.68,SELL,628,
AAPL,2020-10-25-03-01-37,159,120.41,BUY,629,
AAPL,2020-10-25-02-09-02,97,120.97,BUY,630,
AAPL,2020-10-25-02-46-58,72,121.22,BUY,631,
AAPL,2020-10-25-02-31-22,129,120.44,BUY,632,
AAPL,2020-10-25-02-29-24,102,119.83,SELL,633,
AAPL,2020-10-25-02-27-05,123,120.41,SELL,634,
AAPL,2020-10-25-02-19-28,191,119.76,BUY,635,
AAPL,2020-10-25-02-32-37,121,121.09,BUY,636,
AAPL,2020-10-25-02-17-19,99,120.64,SELL,637,
AAPL,2020-10-25-02-27-23,150,120.61,SELL,638,
AAPL,2020-10-25-02-30-27,98,120.04,SELL,639,
AAPL,2020-10-25-02-35-57,96,120.78,BUY,640,
AAPL,2020-10-25-02-30-07,199,120.29,SELL,641,
AAPL,2020-10-25-02-15-08,156,120.73,BUY,642,
AAPL,2020-10-25-02-26-54,134,120.7,SELL,643,
AAPL,2020-10-25-02-37-17,110,120.13,BUY,644,
AAPL,2020-10-25-02-50-29,141,120.92,BUY,645,
AAPL,2020-10-25-02-56-46,70,120.76,SELL,646,
AAPL,2020-10-25-02-21-07,94,120.03,SELL,647,
AAPL,2020-10-25-02-46-11,75,120.77,SELL,648,
AAPL,2020-10-25-02-08-48,93,120.75,BUY,649,
AAPL,2020-10-25-02-28-40,92,120.73,SELL,650,
AAPL,2020-10-25-02-09-03,94,120.27,SELL,651,
AAPL,2020-10-25-02-40-35,130,120.58,BUY,652,
AAPL,2020-10-25-02-32-32,126,120.43,BUY,653,
AAPL,2020-10-25-02-33-00,148,120.86,BUY,654,
AAPL,2020-10-25-02-35-51,101,120.36,SELL,655,
AAPL,2020-10-25-03-00-28,146,121.08,SELL,656,
AAPL,2020-10-25-02-29-28,165,120.27,BUY,657,
AAPL,2020-10-25-02-17-04,54,120.16,SELL,658,
AAPL,2020-10-25-02-57-05,184,120.72,BUY,659,
AAPL,2020-10-25-02-07-23,160,120.56,BUY,660,
AAPL,2020-10-25-01-55-22,95,120.83,SELL,661,
AAPL,2020-10-25-02-20-02,112,120.42,BUY,662,
AAPL,2020-10-25-02-15-48,139,120.73,BUY,663,
AAPL,2020-10-25-02-18-15,164,120.48,SELL,664,
AAPL,2020-10-25-02-22-27,121,120.55,BUY,665,
AAPL,2020-10-25-02-27-44,147,120.36,SELL,666,
AAPL,2020-10-25-02-35-37,138,120.23,SELL,667,
AAPL,2020-10-25-02-49-47,76,119.86,SELL,668,
AAPL,2020-10-25-02-24-09,198,120.48,BUY,669,
AAPL,2020-10-25-02-34-31,113,120.63,BUY,670,
AAPL,2020-10-25-02-33-11,102,120.35,SELL,671,
AAPL,2020-10-25-02-36-15,95,120.15,BUY,672,
AAPL,2020-10-25-02-39-39,89,120.5,SELL,673,
AAPL,2020-10-25-02-35-35,153,120.45,BUY,674,
AAPL,2020-10-25-02-08-53,129,120.46,BUY,675,
AAPL,2020-10-25-02-14-39,124,120.72,BUY,676,
AAPL,2020-10-25-02-35-48,122,120.8,BUY,677,
AAPL,2020-10-25-02-35-21,97,119.85,SELL,678,
AAPL,2020-10-25-02-40-26,73,120.52,SELL,679,
AAPL,2020-10-25-02-09-22,157,120.56,BUY,680,
AAPL,2020-10-25-02-11-54,105,120.05,BUY,681,
AAPL,2020-10-25-02-29-02,153,120.28,SELL,682,
AAPL,2020-10-25-02-16-56,109,120.48,BUY,683,
AAPL,2020-10-25-02-15-14,135,120.52,BUY,684,
AAPL,2020-10-25-02-11-09,129,119.99,BUY,685,
AAPL,2020-10-25-02-41-39,147,119.92,BUY,686,
AAPL,2020-10-25-02-59-14,77,121.09,BUY,687,
AAPL,2020-10-25-02-34-00,167,119.98,SELL,688,
AAPL,2020-10-25-02-22-44,114,120.57,BUY,689,
AAPL,2020-10-25-02-28-46,123,120.4,SELL,690,
AAPL,2020-10-25-02-46-03,140,120.14,BUY,691,
AAPL,2020-10-25-02-26-42,175,120.65,BUY,692,
AAPL,2020-10-25-02-38-08,114,121.15,BUY,693,
AAPL,2020-10-25-02-01-12,141,121.06,BUY,694,
AAPL,2020-10-25-02-40-01,40,120.27,BUY,695,
AAPL,2020-10-25-02-27-46,99,120.13,SELL,696,
AAPL,2020-10-25-02-17-13,29,120.99,SELL,697,
AAPL,2020-10-25-02-44-11,148,120.53,BUY,698,
AAPL,2020-10-25-02-44-37,148,120.3,SELL,699,
AAPL,2020-10-25-02-39-23,83,120.33,BUY,700,
AAPL,2020-10-25-02-41-01,185,120.08,SELL,701,
AAPL,2020-10-25-02-35-41,165,120.42,SELL,702,
AAPL,2020-10-25-02-18-38,172,120.01,BUY,703,
AAPL,2020-10-25-02-35-58,117,120.19,SELL,704,
AAPL,2020-10-25-02-39-58,80,120.28,BUY,705,
AAPL,2020-10-25-02-27-53,104,120.52,SELL,706,
AAPL,2020-10-25-02-16-03,69,120.58,SELL,707,
AAPL,2020-10-25-02-26-02,136,120.43,SELL,708,
AAPL,2020-10-25-02-34-05,87,120.41,BUY,709,
AAPL,2020-10-25-02-43-37,149,120.92,BUY,710,
AAPL,2020-10-25-02-24-52,144,120.6,SELL,711,
AAPL,2020-10-25-02-20-57,139,120.26,BUY,712,
AAPL,2020-10-25-02-31-48,123,120.6,BUY,713,
AAPL,2020-10-25-02-22-42,61,120.32,BUY,714,
AAPL,2020-10-25-02-49-57,78,120.77,SELL,715,
AAPL,2020-10-25-02-38-47,126,121.07,BUY,716,
AAPL,2020-10-25-02-44-32,93,119.72,SELL,717,
AAPL,2020-10-25-02-21-13,169,121.02,BUY,718,
AAPL,2020-10-25-02-25-20,111,120.04,BUY,719,
AAPL,2020-10-25-02-33-06,179,120.34,SELL,720,
AAPL,2020-10-25-02-12-20,182,120.3,SELL,721,
AAPL,2020-10-25-02-13-33,114,120.3,SELL,722,
AAPL,2020-10-25-02-37-23,180,119.88,BUY,723,
AAPL,2020-10-25-02-42-00,101,120.65,BUY,724,
AAPL,2020-10-25-02-27-18,157,121.07,BUY,725,
AAPL,2020-10-25-03-06-00,128,119.93,SELL,726,
AAPL,2020-10-25-02-07-00,106,120.42,SELL,727,
AAPL,2020-10-25-02-46-06,94,120.69,SELL,728,
AAPL,2020-10-25-02-51-22,75,120.03,SELL,729,
AAPL,2020-10-25-02-13-54,100,119.81,BUY,730,
AAPL,2020-10-25-02-30-35,63,120.59,BUY,731,
AAPL,2020-10-25-02-44-44,114,120.31,BUY,732,
AAPL,2020-10-25-02-33-07,73,120.85,BUY,733,
AAPL,2020-10-25-02-40-29,107,120.3,SELL,734,
AAPL,2020-10-25-02-21-05,110,120.64,SELL,735,
AAPL,2020-10-25-02-44-03,100,120.07,BUY,736,
AAPL,2020-10-25-02-18-55,176,120.24,SELL,737,
AAPL,2020-10-25-02-28-12,97,120.86,SELL,738,
AAPL,2020-10-25-02-29-09,188,120.93,BUY,739,
AAPL,2020-10-25-02-39-27,124,120.61,SELL,740,
AAPL,2020-10-25-02-40-52,103,120.62,BUY,741,
AAPL,2020-10-25-02-37-52,117,119.7,BUY,742,
AAPL,2020-10-25-02-41-38,148,120.26,BUY,743,
AAPL,2020-10-25-02-33-44,87,119.59,SELL,744,
AAPL,2020-10-25-02-32-06,62,120.1,SELL,745,
AAPL,2020-10-25-02-08-16,151,120.18,SELL,746,
AAPL,2020-10-25-02-26-10,133,120.51,BUY,747,
AAPL,2020-10-25-02-52-44,108,120.49,SELL,748,
AAPL,2020-10-25-02-14-46,138,121.09,BUY,749,
AAPL,2020-10-25-02-19-20,140,120.35,BUY,750,
AAPL,2020-10-25-02-21-48,167,120.66,BUY,751,
AAPL,2020-10-25-02-41-00,152,120.87,SELL,752,
AAPL,2020-10-25-02-35-14,10,121.3,BUY,753,
AAPL,2020-10-25-02-26-07,128,120.44,SELL,754,
AAPL,2020-10-25-02-27-54,102,120.6,BUY,755,
AAPL,2020-10-25-02-37-53,72,119.57,SELL,756,
AAPL,2020-10-25-02-01-31,200,121.03,SELL,757,
AAPL,2020-10-25-02-11-16,116,120.51,SELL,758,
AAPL,2020-10-25-02-57-44,115,120.87,BUY,759,
AAPL,2020-10-25-02-19-39,102,120.29,BUY,760,
AAPL,2020-10-25-02-38-33,161,120.39,SELL,761,
AAPL,2020-10-25-02-32-08,112,121.54,SELL,762,
AAPL,2020-10-25-02-40-27,184,120.62,SELL,763,
AAPL,2020-10-25-02-08-41,122,120.75,BUY,764,
AAPL,2020-10-25-02-45-53,125,120.62,SELL,765,
AAPL,2020-10-25-02-38-14,144,120.68,BUY,766,
AAPL,2020-10-25-02-46-08,187,120.5,BUY,767,
AAPL,2020-10-25-02-43-27,119,120.38,BUY,768,
AAPL,2020-10-25-02-37-20,206,120.74,BUY,769,
AAPL,2020-10-25-02-42-21,163,120.84,BUY,770,
AAPL,2020-10-25-02-30-04,182,120.87,SELL,771,
AAPL,2020-10-25-02-35-02,75,120.13,BUY,772,
AAPL,2020-10-25-02-34-58,138,120.48,BUY,773,
AAPL,2020-10-25-02-46-27,69,120.71,BUY,774,
AAPL,2020-10-25-02-26-24,166,120.69,SELL,775,
AAPL,2020-10-25-02-08-31,157,121.01,BUY,776,
AAPL,2020-10-25-02-43-36,109,120.68,BUY,777,
AAPL,2020-10-25-02-33-40,128,120.76,SELL,778,
AAPL,2020-10-25-02-28-20,218,120.52,BUY,779,
AAPL,2020-10-25-02-08-40,125,121.12,BUY,780,
AAPL,2020-10-25-02-16-57,139,120.68,BUY,781,
AAPL,2020-10-25-02-21-45,165,120.13,BUY,782,
AAPL,2020-10-25-02-18-11,103,120.7,BUY,783,
AAPL,2020-10-25-02-22-36,193,120.47,BUY,784,
AAPL,2020-10-25-02-26-01,119,120.46,SELL,785,
AAPL,2020-10-25-02-59-39,112,120.55,SELL,786,
AAPL,2020-10-25-02-20-38,144,120.24,SELL,787,
AAPL,2020-10-25-02-27-42,174,120.41,SELL,788,
AAPL,2020-10-25-02-39-42,52,121.02,BUY,789,
AAPL,2020-10-25-02-18-45,149,119.94,SELL,790,
AAPL,2020-10-25-02-18-57,46,120.66,SELL,791,
AAPL,2020-10-25-02-25-21,87,120.26,SELL,792,
AAPL,2020-10-25-02-40-11,178,119.89,SELL,793,
AAPL,2020-10-25-02-44-28,117,120.76,SELL,794,
AAPL,2020-10-25-02-24-55,119,120.41,BUY,795,
AAPL,2020-10-25-02-33-42,89,120.32,BUY,796,
AAPL,2020-10-25-02-28-10,157,120.99,SELL,797,
AAPL,2020-10-25-02-19-36,148,120.47,SELL,798,
AAPL,2020-10-25-02-26-24,82,120.37,SELL,799,
AAPL,2020-10-25-02-35-56,101,120.6,BUY,800,
AAPL,2020-10-25-02-26-26,128,120.47,SELL,801,
AAPL,2020-10-25-02-33-34,148,120.55,BUY,802,
AAPL,2020-10-25-02-11-06,75,120.92,BUY,803,
AAPL,2020-10-25-02-24-55,99,120.49,SELL,804,
AAPL,2020-10-25-02-23-41,137,120.54,BUY,805,
AAPL,2020-10-25-02-27-04,136,119.35,SELL,806,
AAPL,2020-10-25-02-58-25,39,120.59,BUY,807,
AAPL,2020-10-25-02-22-01,105,121.01,BUY,808,
AAPL,2020-10-25-02-39-11,76,121.08,SELL,809,
AAPL,2020-10-25-02-22-11,123,120.63,SELL,810,
AAPL,2020-10-25-01-56-50,215,119.97,BUY,811,
AAPL,2020-10-25-02-36-52,75,120.98,BUY,812,
AAPL,2020-10-25-02-49-58,145,120.73,BUY,813,
AAPL,2020-10-25-02-31-43,85,120.6,SELL,814,
AAPL,2020-10-25-02-51-46,125,119.94,SELL,815,
AAPL,2020-10-25-02-39-42,104,120.3,BUY,816,
AAPL,2020-10-25-02-45-20,174,120.98,SELL,817,
AAPL,2020-10-25-02-51-15,85,121.32,SELL,818,
AAPL,2020-10-25-02-33-32,160,120.54,BUY,819,
AAPL,2020-10-25-02-23-36,122,120.94,BUY,820,
AAPL,2020-10-25-02-37-01,143,120.59,BUY,821,
AAPL,2020-10-25-02-38-36,186,121.08,BUY,822,
AAPL,2020-10-25-02-26-40,118,120.61,BUY,823,
AAPL,2020-10-25-02-14-24,158,120,SELL,824,
AAPL,2020-10-25-02-30-19,126,120.12,SELL,825,
AAPL,2020-10-25-02-31-03,125,121.01,BUY,826,
AAPL,2020-10-25-02-21-15,181,121.14,SELL,827,
AAPL,2020-10-25-02-40-46,53,120.49,SELL,828,
AAPL,2020-10-25-02-35-22,176,120.18,BUY,829,
AAPL,2020-10-25-02-32-45,172,120.18,BUY,830,
AAPL,2020-10-25-02-20-34,143,120.33,SELL,831,
AAPL,2020-10-25-02-28-55,187,120.48,SELL,832,
AAPL,2020-10-25-02-06-27,145,120.22,SELL,833,
AAPL,2020-10-25-02-23-59,218,120.47,SELL,834,
AAPL,2020-10-25-02-12-04,199,120.86,SELL,835,
AAPL,2020-10-25-02-41-28,80,120.1,SELL,836,
AAPL,2020-10-25-02-51-28,99,120.31,BUY,837,
AAPL,2020-10-25-02-45-28,113,121.21,BUY,838,
AAPL,2020-10-25-02-24-46,133,120.82,SELL,839,
AAPL,2020-10-25-02-57-45,120,120.28,BUY,840,
AAPL,2020-10-25-02-43-16,136,120.04,SELL,841,
AAPL,2020-10-25-02-10-06,108,120.94,SELL,842,
AAPL,2020-10-25-02-35-36,130,121.37,BUY,843,
AAPL,2020-10-25-02-45-47,93,120.09,BUY,844,
AAPL,2020-10-25-02-30-59,72,120.57,BUY,845,
AAPL,2020-10-25-02-22-12,170,120.69,SELL,846,
AAPL,2020-10-25-02-25-30,112,119.73,SELL,847,
AAPL,2020-10-25-02-29-07,146,120.49,BUY,848,
AAPL,2020-10-25-02-02-46,101,120.99,SELL,849,
AAPL,2020-10-25-02-24-41,195,120.86,SELL,850,
AAPL,2020-10-25-02-24-53,97,120.09,SELL,851,
AAPL,2020-10-25-02-16-20,165,120.38,SELL,852,
AAPL,2020-10-25-02-27-19,202,121.48,SELL,853,
AAPL,2020-10-25-02-36-30,111,120.91,SELL,854,
AAPL,2020-10-25-01-59-14,87,120.51,SELL,855,
AAPL,2020-10-25-02-25-09,117,120.96,BUY,856,
AAPL,2020-10-25-02-40-04,100,120.21,BUY,857,
AAPL,2020-10-25-02-12-28,206,120.49,BUY,858,
AAPL,2020-10-25-02-13-58,95,120.87,SELL,859,
AAPL,2020-10-25-02-44-52,118,120.6,BUY,860,
AAPL,2020-10-25-02-10-52,213,119.58,BUY,861,
AAPL,2020-10-25-02-18-27,108,120.42,BUY,862,
AAPL,2020-10-25-02-10-21,91,120.59,BUY,863,
AAPL,2020-10-25-02-40-27,98,120.34,SELL,864,
AAPL,2020-10-25-02-46-23,200,120.14,SELL,865,
AAPL,2020-10-25-02-22-15,123,120.21,SELL,866,
AAPL,2020-10-25-02-18-26,172,120.33,SELL,867,
AAPL,2020-10-25-02-40-54,98,119.93,SELL,868,
AAPL,2020-10-25-02-14-12,81,120.08,BUY,869,
AAPL,2020-10-25-02-28-09,134,120.53,BUY,870,
AAPL,2020-10-25-02-09-51,94,120.71,SELL,871,
AAPL,2020-10-25-02-35-57,61,120.1,SELL,872,
AAPL,2020-10-25-02-37-19,171,120.63,SELL,873,
AAPL,2020-10-25-02-21-23,176,121.04,SELL,874,
AAPL,2020-10-25-02-39-27,76,120.02,BUY,875,
AAPL,2020-10-25-02-29-28,84,119.73,SELL,876,
AAPL,2020-10-25-02-21-01,115,120.4,BUY,877,
AAPL,2020-10-25-02-59-29,26,120.32,SELL,878,
AAPL,2020-10-25-02-36-37,109,120.74,BUY,879,
AAPL,2020-10-25-02-25-39,61,119.94,SELL,880,
AAPL,2020-10-25-02-25-24,170,120.54,SELL,881,
AAPL,2020-10-25-02-42-59,183,120.51,SELL,882,
AAPL,2020-10-25-02-41-07,129,121.25,BUY,883,
AAPL,2020-10-25-02-45-45,79,120.05,BUY,884,
AAPL,2020-10-25-02-36-05,76,120.76,BUY,885,
AAPL,2020-10-25-02-29-25,189,121.14,SELL,886,
AAPL,2020-10-25-02-36-21,130,120.02,SELL,887,
AAPL,2020-10-25-02-03-38,132,120.76,SELL,888,
AAPL,2020-10-25-02-16-25,98,120.25,SELL,889,
AAPL,2020-10-25-02-37-51,99,120.64,SELL,890,
AAPL,2020-10-25-02-33-49,96,120.25,SELL,891,
AAPL,2020-10-25-02-31-59,90,119.62,BUY,892,
AAPL,2020-10-25-02-18-34,98,120.48,BUY,893,
AAPL,2020-10-25-02-22-42,188,120.41,SELL,894,
AAPL,2020-10-25-02-32-49,186,120.75,BUY,895,
AAPL,2020-10-25-02-44-09,119,120.94,SELL,896,
AAPL,2020-10-25-02-33-52,43,120.24,BUY,897,
AAPL,2020-10-25-02-18-26,101,120.96,BUY,898,
AAPL,2020-10-25-02-39-40,139,120.39,SELL,899,
AAPL,2020-10-25-02-19-24,137,121.04,BUY,900,
